p1_sets,p2_sets,sub_set,game_no,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,game_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,player1_quality,player2_quality,elo1,elo2,sub_point_squared,serve_no_squared,elo1_squared,elo2_squared,player1_quality_squared,player2_quality_squared,lasso_game_victor,player1_performance,player2_performance
1,1,0,13,6,6,0,5,4,2,1,2,123,114,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.469387755,0.530612245,0.506801044,0.493198956,81,1,0.513599571,0.486400429,0.439004149,0.560995851,0.273278116,0.4066827,0.59331727
1,1,0,13,6,6,0,5,5,2,1,1,124,114,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469387755,0.530612245,0.497812857,0.502187143,100,1,0.495625798,0.504374202,0.439004149,0.560995851,0.40333376,0.063953571,0.936046362
1,1,0,13,6,6,0,6,5,1,2,1,125,114,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469387755,0.530612245,0.506272136,0.493727864,121,4,0.512542299,0.487457701,0.439004149,0.560995851,0.854292846,0.112058766,0.887941241
2,1,1,1,0,0,0,0,0,2,1,1,126,114,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.436573311,0.563426689,0.513759442,0.486240558,144,1,0.52749806,0.47250194,0.375155591,0.624844409,0.465116262,0.391417593,0.608582377
2,1,1,1,0,0,0,1,0,2,1,2,126,115,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436573311,0.563426689,0.520402263,0.479597737,121,1,0.5407367,0.4592633,0.375155591,0.624844409,0.321833291,0.580638885,0.419361115
2,1,1,1,0,0,0,1,1,2,2,1,127,115,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436573311,0.563426689,0.509907905,0.490092095,144,4,0.519808033,0.480191967,0.375155591,0.624844409,0.460257768,0.051345583,0.948654473
2,1,1,1,0,0,0,2,1,2,1,1,128,115,13,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.436573311,0.563426689,0.516982058,0.483017942,169,1,0.533924982,0.466075018,0.375155591,0.624844409,0.542656786,0.086286567,0.913713396
2,1,1,1,0,0,0,3,1,2,2,2,128,116,12,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.436573311,0.563426689,0.523270641,0.476729359,144,4,0.546440687,0.453559313,0.375155591,0.624844409,0.464741064,0.00730974,0.992690265
2,1,1,1,0,0,0,3,2,2,1,2,128,117,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.436573311,0.563426689,0.512475223,0.487524777,121,1,0.524934923,0.475065077,0.375155591,0.624844409,0.351569411,0.088292591,0.911707401
2,1,1,1,0,0,0,3,3,2,2,2,128,118,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436573311,0.563426689,0.502845889,0.497154111,100,4,0.505691593,0.494308407,0.375155591,0.624844409,0.198829274,0.574584961,0.425415039
2,1,1,1,0,0,0,3,4,2,2,1,129,118,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436573311,0.563426689,0.494310863,0.505689137,121,4,0.488623199,0.511376801,0.375155591,0.624844409,0.328769541,0.020030398,0.979969561
2,1,1,1,0,0,0,3,3,2,1,1,130,118,12,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.436573311,0.563426689,0.503172017,0.496827983,144,1,0.506343778,0.493656222,0.375155591,0.624844409,0.425070495,0.001598955,0.998401105
2,1,1,1,0,0,0,4,3,2,2,1,131,118,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.436573311,0.563426689,0.51101462,0.48898538,169,4,0.522018554,0.477981446,0.375155591,0.624844409,0.869543929,0.018914642,0.9810853
2,1,1,2,1,0,1,0,0,1,2,1,132,118,14,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0.517964064,0.482035936,196,4,0.535881811,0.464118189,0.759643917,0.240356083,0.915057371,0.001363457,0.998636544
2,1,1,2,1,0,1,1,0,1,2,2,132,119,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0.52414612,0.47585388,169,4,0.548179877,0.451820123,0.759643917,0.240356083,0.772005156,0.001442942,0.998557031
2,1,1,2,1,0,1,1,1,1,1,1,133,119,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0.513260283,0.486739717,196,1,0.526501927,0.473498073,0.759643917,0.240356083,0.892999702,0.00036193,0.999638081
2,1,1,2,1,0,1,2,1,1,1,1,134,119,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0.519958557,0.480041443,225,1,0.539853612,0.460146388,0.759643917,0.240356083,0.983767552,0.001354843,0.998645127
2,1,1,2,1,0,1,3,1,1,2,1,135,119,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,0.525926507,0.474073493,256,4,0.551713969,0.448286031,0.759643917,0.240356083,1.083019613,0.99882704,0.001173006
2,1,1,3,2,0,2,0,0,2,1,2,135,120,15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456,0.544,0.531274149,0.468725851,225,1,0.562304544,0.437695456,0.412676235,0.587323765,0.260090813,0.999476016,0.000524051
2,1,1,3,2,0,2,0,1,2,2,2,135,121,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.456,0.544,0.519680504,0.480319496,196,4,0.539300122,0.460699878,0.412676235,0.587323765,0.164464469,0.999473751,0.000526246
2,1,1,3,2,0,2,0,2,2,1,1,136,121,15,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456,0.544,0.509263006,0.490736994,225,1,0.518519656,0.481480344,0.412676235,0.587323765,0.285343637,0.999472439,0.000527528
2,1,1,3,2,0,2,1,2,2,2,2,136,122,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.456,0.544,0.516410079,0.483589921,196,4,0.532784842,0.467215158,0.412676235,0.587323765,0.151006388,0.999472558,0.000527447
2,1,1,3,2,0,2,1,3,2,1,2,136,123,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456,0.544,0.50634592,0.49365408,169,1,0.512689797,0.487310203,0.412676235,0.587323765,0.03806549,0.028941888,0.97105813
2,1,1,4,2,1,1,0,0,1,1,1,137,123,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.181818182,0.497409689,0.502590311,196,1,0.494819517,0.505180483,0.952941176,0.047058824,0.946721892,0.090048477,0.909951508
2,1,1,4,2,1,1,1,0,1,2,1,138,123,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.818181818,0.181818182,0.505915332,0.494084668,225,4,0.511829009,0.488170991,0.952941176,0.047058824,1.046089331,0.00077879,0.999221206
2,1,1,4,2,1,1,2,0,1,2,2,138,124,14,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.181818182,0.513443417,0.486556583,196,4,0.526867412,0.473132588,0.952941176,0.047058824,0.903152493,0.000460391,0.999539614
2,1,1,4,2,1,1,2,1,1,1,1,139,124,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.181818182,0.503706221,0.496293779,225,1,0.507412035,0.492587965,0.952941176,0.047058824,1.024031661,0.003659464,0.996340513
2,1,1,4,2,1,1,3,1,1,2,2,139,125,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.181818182,0.511487465,0.488512535,196,4,0.522962809,0.477037191,0.952941176,0.047058824,0.889694412,0.000345874,0.999654174
2,1,1,4,2,1,1,3,2,1,1,1,140,125,15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818181818,0.181818182,0.501968696,0.498031304,225,1,0.503937332,0.496062668,0.952941176,0.047058824,1.01057358,0.481313825,0.518686175
2,1,1,5,3,1,2,0,0,2,1,1,141,125,16,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451448041,0.548551959,0.509949654,0.490050346,256,1,0.519891431,0.480108569,0.403803138,0.596196862,0.493279348,0.001337947,0.998661995
2,1,1,5,3,1,2,1,0,2,2,2,141,126,15,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451448041,0.548551959,0.517019092,0.482980908,225,4,0.533998793,0.466001207,0.403803138,0.596196862,0.359057476,0.506957531,0.493042439
2,1,1,5,3,1,2,1,1,2,1,1,142,126,16,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451448041,0.548551959,0.506888536,0.493111464,256,1,0.513774458,0.486225542,0.403803138,0.596196862,0.479821266,0.000694397,0.999305606
2,1,1,5,3,1,2,2,1,2,2,1,143,126,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451448041,0.548551959,0.514305478,0.485694522,289,4,0.528587554,0.471412446,0.403803138,0.596196862,0.578957949,0.054858353,0.945141613
2,1,1,5,3,1,2,3,1,2,2,1,144,126,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0.451448041,0.548551959,0.520887809,0.479112191,324,4,0.541702838,0.458297162,0.403803138,0.596196862,1.014254907,0.002902498,0.997097492
2,1,1,6,4,1,3,0,0,1,2,2,144,127,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.661016949,0.338983051,0.526757097,0.473242903,289,4,0.55336138,0.44663862,0.791775117,0.208224883,0.708213499,0.000781087,0.999218941
2,1,1,6,4,1,3,0,1,1,2,2,144,128,16,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.661016949,0.338983051,0.515605959,0.484394041,256,4,0.531181542,0.468818458,0.791775117,0.208224883,0.604218323,0.00055988,0.999440134
2,1,1,6,4,1,3,0,2,1,1,1,145,128,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661016949,0.338983051,0.505629863,0.494370137,289,1,0.511258298,0.488741702,0.791775117,0.208224883,0.724866736,0.000425883,0.999574125
2,1,1,6,4,1,3,1,2,1,2,1,146,128,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.661016949,0.338983051,0.513190599,0.486809401,324,4,0.526362851,0.473637149,0.791775117,0.208224883,0.823888041,0.000448586,0.999551356
2,1,1,6,4,1,3,2,2,1,2,2,146,129,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661016949,0.338983051,0.519896626,0.480103374,289,4,0.539730338,0.460269662,0.791775117,0.208224883,0.681297336,0.000422896,0.999577105
2,1,1,6,4,1,3,2,3,1,2,1,147,129,18,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.661016949,0.338983051,0.509456068,0.490543932,324,4,0.518905374,0.481094626,0.791775117,0.208224883,0.76218651,0.049015835,0.95098412
2,1,1,6,4,1,3,3,3,1,1,1,148,129,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661016949,0.338983051,0.516581292,0.483418708,361,1,0.533126154,0.466873846,0.791775117,0.208224883,0.892136711,0.046344712,0.953655362
2,1,1,6,4,1,3,4,3,1,1,1,149,129,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661016949,0.338983051,0.52291355,0.47708645,400,1,0.545731059,0.454268941,0.791775117,0.208224883,0.982327674,0.998773873,0.001226153
2,1,1,7,5,1,4,0,0,2,2,1,150,129,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.465240642,0.534759358,0.528570323,0.471429677,441,4,0.556954685,0.443045315,0.430815641,0.569184359,0.525421709,0.933005631,0.066994406
2,1,1,7,5,1,4,1,0,2,2,2,150,130,20,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.465240642,0.534759358,0.533654072,0.466345928,400,4,0.567004587,0.432995413,0.430815641,0.569184359,0.383177137,0.995500863,0.004499102
2,1,1,7,5,1,4,1,1,2,1,2,150,131,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465240642,0.534759358,0.521836235,0.478163765,361,1,0.543589334,0.456410666,0.430815641,0.569184359,0.270928505,0.99947685,0.000523129
2,1,1,7,5,1,4,1,2,2,1,1,151,131,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.465240642,0.534759358,0.511190471,0.488809529,400,1,0.522369737,0.477630263,0.430815641,0.569184359,0.399830373,0.999390602,0.000609371
2,1,1,7,5,1,4,2,2,2,1,2,151,132,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465240642,0.534759358,0.518120153,0.481879847,361,1,0.536192771,0.463807229,0.430815641,0.569184359,0.257470423,0.999368966,0.000631021
2,1,1,7,5,1,4,2,3,2,2,2,151,133,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.465240642,0.534759358,0.507870233,0.492129767,324,4,0.515736567,0.484263433,0.430815641,0.569184359,0.16230559,0.013332698,0.986667335
2,1,1,8,5,2,3,0,0,1,1,1,152,133,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732142857,0.267857143,0.498760248,0.501239752,361,1,0.497520511,0.502479489,0.881951731,0.118048269,0.952290972,0.000395399,0.999604642
2,1,1,8,5,2,3,1,0,1,1,1,153,133,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732142857,0.267857143,0.507110519,0.492889481,400,1,0.514218163,0.485781837,0.881951731,0.118048269,1.042481934,0.00037905,0.999620914
2,1,1,8,5,2,3,2,0,1,2,2,153,134,19,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.732142857,0.267857143,0.514502149,0.485497851,361,4,0.528979918,0.471020082,0.881951731,0.118048269,0.908721573,0.000421309,0.999578655
2,1,1,8,5,2,3,2,1,1,2,1,154,134,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732142857,0.267857143,0.504647629,0.495352371,400,4,0.509294454,0.490705546,0.881951731,0.118048269,1.037623441,0.000360475,0.999639511
2,1,1,8,5,2,3,3,1,1,2,2,154,135,19,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.732142857,0.267857143,0.512320862,0.487679138,361,4,0.524626769,0.475373231,0.881951731,0.118048269,0.895263491,0.000427067,0.999572933
2,1,1,8,5,2,3,3,2,1,1,1,155,135,20,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.732142857,0.267857143,0.502708772,0.497291228,400,1,0.505417386,0.494582614,0.881951731,0.118048269,1.015565771,0.997485518,0.002514495
0,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23659306,0.76340694,0.514732411,0.485267589,1,1,0.529439264,0.470560736,0.087631837,0.912368163,0.36356608,0.909730911,0.090269044
0,0,0,1,0,0,0,1,0,2,1,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.23659306,0.76340694,0.52244372,0.47755628,0,1,0.544797179,0.455202821,0.087631837,0.912368163,0.219013956,0.995101154,0.004898865
0,0,0,1,0,0,0,1,1,2,2,2,1,2,-1,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.23659306,0.76340694,0.510533878,0.489466122,1,4,0.521058409,0.478941591,0.087631837,0.912368163,0.121656949,0.9881621,0.011837912
0,0,0,1,0,0,0,1,2,2,2,2,1,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23659306,0.76340694,0.499938592,0.500061408,4,4,0.499877185,0.500122815,0.087631837,0.912368163,0.015584975,0.964424074,0.035575945
0,0,0,1,0,0,0,1,3,2,1,2,1,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23659306,0.76340694,0.490556434,0.509443566,9,1,0.481119604,0.518880396,0.087631837,0.912368163,-0.099201964,0.027507735,0.972492218
0,0,0,2,0,1,-1,0,0,1,2,2,1,5,-4,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.482249604,0.517750396,16,4,0.464543893,0.535456107,0.962849248,0.037150752,0.650826698,0.359487921,0.640512049
0,0,0,2,0,1,-1,0,1,1,1,1,2,5,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.474872296,0.525127704,9,1,0.449871198,0.550128802,0.962849248,0.037150752,0.773782663,0.395259827,0.604740143
0,0,0,2,0,1,-1,1,1,1,2,1,3,5,-2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.48706626,0.51293374,4,4,0.474149817,0.525850183,0.962849248,0.037150752,0.87511152,0.218705699,0.781294286
0,0,0,2,0,1,-1,2,1,1,2,1,4,5,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.49793218,0.50206782,1,4,0.495864431,0.504135569,0.962849248,0.037150752,0.967725412,0.002190807,0.997809231
0,0,0,2,0,1,-1,3,1,1,1,1,5,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835820896,0.164179104,0.507559424,0.492440576,0,1,0.515115392,0.484884608,0.962849248,0.037150752,1.051624338,0.727360904,0.272639066
0,0,0,3,1,1,0,0,0,2,2,2,5,6,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220963173,0.779036827,0.516080824,0.483919176,1,4,0.532128416,0.467871584,0.074459362,0.925540638,0.133050208,0.791910172,0.208089784
0,0,0,3,1,1,0,0,1,2,2,1,6,6,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.220963173,0.779036827,0.50486385,0.49513615,0,4,0.50972678,0.49027322,0.074459362,0.925540638,0.264259628,0.713458776,0.286541224
0,0,0,3,1,1,0,1,1,2,2,1,7,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.220963173,0.779036827,0.513693769,0.486306231,1,4,0.527367011,0.472632989,0.074459362,0.925540638,0.356642765,0.746864974,0.253135026
0,0,0,3,1,1,0,2,1,2,1,2,7,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220963173,0.779036827,0.521521095,0.478478905,0,1,0.542962596,0.457037404,0.074459362,0.925540638,0.203491052,0.906973898,0.093026102
0,0,0,3,1,1,0,2,2,2,2,1,8,7,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.220963173,0.779036827,0.509710115,0.490289885,1,4,0.519412908,0.480587092,0.074459362,0.925540638,0.343184683,0.643663704,0.356336325
0,0,0,3,1,1,0,3,2,2,1,1,9,7,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.220963173,0.779036827,0.517986677,0.482013323,4,1,0.535926862,0.464073138,0.074459362,0.925540638,0.771728095,0.000623143,0.999376833
0,0,0,4,2,1,1,0,0,1,2,2,9,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.788235294,0.211764706,0.525338047,0.474661953,1,4,0.550546289,0.449453711,0.932682319,0.067317681,0.67385624,0.3773458,0.6226542
0,0,0,4,2,1,1,0,1,1,1,1,10,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788235294,0.211764706,0.513122044,0.486877956,4,1,0.526226025,0.473773975,0.932682319,0.067317681,0.796235316,0.328254789,0.671745241
0,0,0,4,2,1,1,1,1,1,1,1,11,8,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788235294,0.211764706,0.521013444,0.478986556,9,1,0.541952789,0.458047211,0.932682319,0.067317681,0.888387698,0.023464121,0.976535857
0,0,0,4,2,1,1,2,1,1,1,2,11,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788235294,0.211764706,0.528035564,0.471964436,4,1,0.555895395,0.444104605,0.932682319,0.067317681,0.744066329,0.145285547,0.854714453
0,0,0,4,2,1,1,2,2,1,1,1,12,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788235294,0.211764706,0.515540033,0.484459967,9,1,0.531050073,0.468949927,0.932682319,0.067317681,0.874929616,0.00392407,0.996075928
0,0,0,4,2,1,1,3,2,1,2,1,13,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788235294,0.211764706,0.523161492,0.476838508,16,4,0.546223797,0.453776203,0.932682319,0.067317681,0.975566209,0.999314785,0.000685186
0,0,0,5,3,1,2,0,0,2,1,1,14,9,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.175531915,0.824468085,0.529953607,0.470046393,25,1,0.559692984,0.440307016,0.043362268,0.956637732,0.381199885,0.940301597,0.059698474
0,0,0,5,3,1,2,1,0,2,2,1,15,9,6,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175531915,0.824468085,0.536041433,0.463958567,36,4,0.571710264,0.428289736,0.043362268,0.956637732,0.481605722,0.712151051,0.28784892
0,0,0,5,3,1,2,2,0,2,1,2,15,10,5,0,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.175531915,0.824468085,0.541531816,0.458468184,25,1,0.582494455,0.417505545,0.043362268,0.956637732,0.329030898,0.91368252,0.086317465
0,0,0,5,3,1,2,2,1,2,1,2,15,11,4,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.175531915,0.824468085,0.527735605,0.472264395,16,1,0.555301046,0.444698954,0.043362268,0.956637732,0.22365119,0.985048354,0.014951665
0,0,0,5,3,1,2,2,2,2,1,2,15,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175531915,0.824468085,0.515270866,0.484729134,9,1,0.530513269,0.469486731,0.043362268,0.956637732,0.118156105,0.952890217,0.047109827
0,0,0,5,3,1,2,2,3,2,1,2,15,13,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175531915,0.824468085,0.504143778,0.495856222,4,1,0.508286988,0.491713012,0.043362268,0.956637732,0.012545642,0.061402187,0.938597798
0,0,0,6,3,2,1,0,0,1,2,2,15,14,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.869565217,0.130434783,0.494277891,0.505722109,1,4,0.48855728,0.51144272,0.97799511,0.02200489,0.684110121,0.012472291,0.987527668
0,0,0,6,3,2,1,0,1,1,2,2,15,15,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.869565217,0.130434783,0.485546366,0.514453634,0,4,0.471116868,0.528883132,0.97799511,0.02200489,0.578268903,0.088851057,0.911148965
0,0,0,6,3,2,1,0,2,1,2,1,16,15,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.869565217,0.130434783,0.477803968,0.522196032,1,4,0.455695246,0.544304754,0.97799511,0.02200489,0.709362946,0.089526191,0.910473824
0,0,0,6,3,2,1,1,2,1,2,2,16,16,0,1,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.869565217,0.130434783,0.489687328,0.510312672,0,4,0.479383426,0.520616574,0.97799511,0.02200489,0.564810822,0.774383307,0.225616634
0,0,0,6,3,2,1,1,3,1,1,1,17,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.869565217,0.130434783,0.481479102,0.518520898,1,1,0.463008959,0.536991041,0.97799511,0.02200489,0.639061826,0.524876058,0.475123942
0,0,0,6,3,2,1,2,3,1,1,1,18,16,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.869565217,0.130434783,0.49296471,0.50703529,4,1,0.485932206,0.514067794,0.97799511,0.02200489,0.731329586,0.330892265,0.669107735
0,0,0,6,3,2,1,3,3,1,2,1,19,16,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869565217,0.130434783,0.503161902,0.496838098,9,4,0.506323552,0.493676448,0.97799511,0.02200489,0.880325005,0.683614969,0.316385031
0,0,0,6,3,2,1,4,3,1,1,1,20,16,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869565217,0.130434783,0.512187285,0.487812715,16,1,0.524360097,0.475639903,0.97799511,0.02200489,0.963762421,0.995811462,0.004188592
0,0,0,7,4,2,2,0,0,2,1,2,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226804124,0.773195876,0.520183752,0.479816248,9,1,0.540301831,0.459698169,0.079227369,0.920772631,0.15371773,0.995356858,0.004643172
0,0,0,7,4,2,2,0,1,2,1,2,20,18,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.226804124,0.773195876,0.508517094,0.491482906,4,1,0.517029246,0.482970754,0.079227369,0.920772631,0.048107267,0.938487351,0.06151272
0,0,0,7,4,2,2,0,2,2,2,1,21,18,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.226804124,0.773195876,0.498150849,0.501849151,9,4,0.496301748,0.503698252,0.079227369,0.920772631,0.187570143,0.694016695,0.305983305
0,0,0,7,4,2,2,1,2,2,1,2,21,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226804124,0.773195876,0.507752931,0.492247069,4,1,0.515502135,0.484497865,0.079227369,0.920772631,0.034649186,0.976307631,0.023692312
0,0,0,7,4,2,2,1,3,2,2,1,22,19,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.226804124,0.773195876,0.497473794,0.502526206,9,4,0.494947716,0.505052284,0.079227369,0.920772631,0.174112062,0.9541592,0.0458408
0,0,0,7,4,2,2,2,3,2,1,2,22,20,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226804124,0.773195876,0.507153769,0.492846231,4,1,0.514304609,0.485695391,0.079227369,0.920772631,0.021191104,0.050432656,0.949567318
0,0,0,8,4,3,1,0,0,1,1,1,23,20,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.885714286,0.114285714,0.496943039,0.503056961,9,1,0.493886306,0.506113694,0.983623337,0.016376663,0.914546178,0.08980272,0.910197318
