p1_sets,p2_sets,sub_set,p1_games,p2_games,sub_game,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,sub_point,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,nextpoint_victor
1,1,0,3,1,2,40,40,2,1,2,80,71,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,3,1,2,40,AD,2,1,2,80,72,8,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,1,0,3,2,1,0,0,1,2,1,81,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,3,2,1,15,0,1,2,2,81,73,8,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,3,2,1,15,15,1,1,1,82,73,9,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0,3,2,1,30,15,1,1,1,83,73,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,3,2,1,40,15,1,2,1,84,73,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,4,2,2,0,0,2,1,2,84,74,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,4,2,2,0,15,2,1,2,84,75,9,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,4,2,2,0,30,2,1,2,84,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,4,2,2,0,40,2,1,2,84,77,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,1,0,4,3,1,0,0,1,2,2,84,78,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,4,3,1,0,15,1,1,1,85,78,7,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
1,1,0,4,3,1,15,15,1,1,2,85,79,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,1,0,4,3,1,15,30,1,1,1,86,79,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,1,0,4,3,1,30,30,1,2,1,87,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,4,3,1,40,30,1,1,1,88,79,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,3,2,0,0,2,1,1,89,79,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,1,0,5,3,2,15,0,2,1,2,89,80,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,3,2,15,15,2,2,1,90,80,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,3,2,30,15,2,2,1,91,80,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
1,1,0,5,3,2,40,15,2,1,2,91,81,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1,1,0,5,3,2,40,30,2,2,2,91,82,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
1,1,0,5,3,2,40,40,2,2,1,92,82,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,0,5,3,2,AD,40,2,1,1,93,82,11,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
2,1,1,0,0,0,0,0,1,2,2,93,83,10,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,0,0,0,0,15,1,2,2,93,84,9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,0,0,30,1,1,1,94,84,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,0,15,30,1,2,1,95,84,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,0,30,30,1,1,1,96,84,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,0,40,30,1,1,1,97,84,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,0,1,0,0,2,1,2,97,85,12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,0,1,0,15,2,2,1,98,85,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,0,1,15,15,2,1,2,98,86,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,0,1,15,30,2,1,1,99,86,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,0,1,30,30,2,1,2,99,87,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,0,1,30,40,2,2,2,99,88,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,1,0,0,0,1,2,1,100,88,12,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2,1,1,1,1,0,15,0,1,2,2,100,89,11,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,1,0,15,15,1,1,1,101,89,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,1,1,0,30,15,1,2,2,101,90,11,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,1,1,0,30,30,1,1,1,102,90,12,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
2,1,1,1,1,0,40,30,1,1,1,103,90,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,1,1,2,1,1,0,0,2,1,2,103,91,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,2,1,1,0,15,2,1,2,103,92,11,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,2,1,1,0,30,2,1,2,103,93,10,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
2,1,1,2,1,1,0,40,2,2,2,103,94,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,0,0,1,2,1,104,94,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,15,0,1,1,1,105,94,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,30,0,1,1,1,106,94,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,2,0,40,0,1,1,1,107,94,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,2,1,0,0,2,2,2,107,95,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,2,1,0,15,2,1,1,108,95,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2,1,1,3,2,1,15,15,2,2,2,108,96,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,2,1,15,30,2,1,2,108,97,#REF!,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,3,2,1,15,40,2,2,2,108,98,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,3,0,0,0,1,1,1,109,98,11,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,3,0,15,0,1,2,1,110,98,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,3,0,30,0,1,1,1,111,98,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,3,3,0,40,0,1,1,1,112,98,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,3,1,0,0,2,1,1,113,98,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
2,1,1,4,3,1,15,0,2,2,1,114,98,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,4,3,1,30,0,2,1,2,114,99,15,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,3,1,30,15,2,1,1,115,99,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,3,1,40,15,2,1,1,116,99,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2,1,1,5,3,2,0,0,1,1,1,117,99,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,3,2,15,0,1,1,1,118,99,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,3,2,30,0,1,2,2,118,100,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,3,2,30,15,1,2,1,119,100,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
2,1,1,5,3,2,40,15,1,1,2,119,101,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,3,2,40,30,1,2,2,119,102,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,1,1,5,3,2,40,40,1,1,1,120,102,18,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2,1,1,5,3,2,AD,40,1,2,2,120,103,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,5,3,2,40,40,1,1,1,121,103,18,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,15,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,30,0,1,2,1,3,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,0,1,2,2,3,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,15,1,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,30,1,1,2,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,40,40,1,2,2,3,4,-1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,0,0,0,40,AD,1,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,0,0,40,40,1,1,1,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,AD,40,1,1,1,6,4,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,1,0,1,0,0,2,1,2,6,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,0,15,2,1,1,7,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,1,15,15,2,2,1,8,5,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,30,15,2,1,2,8,6,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,30,30,2,1,2,8,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,1,0,1,30,40,2,2,2,8,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,1,1,0,0,0,1,2,1,9,8,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,15,0,1,1,1,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,1,0,30,0,1,1,1,11,8,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
0,0,0,1,1,0,40,0,1,2,1,12,8,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,0,2,1,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,15,2,1,2,12,8,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,0,30,2,1,2,12,8,4,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,1,1,0,40,2,2,1,12,8,4,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,1,1,15,40,2,1,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,0,0,1,1,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,15,0,1,2,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,15,15,1,1,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,30,15,1,2,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,2,2,0,40,15,1,2,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,2,0,40,30,1,1,1,12,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,0,0,2,1,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,0,15,2,2,2,12,8,4,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,0,30,2,2,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,2,1,0,40,2,2,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,2,1,15,40,2,1,2,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,0,0,1,2,2,12,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,0,15,1,2,2,12,8,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,0,30,1,1,1,12,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,15,30,1,2,1,12,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,30,30,1,1,1,12,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,40,30,1,2,2,21,21,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,40,40,1,1,2,21,22,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,40,AD,1,2,1,22,22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,2
0,0,0,3,3,0,40,40,1,2,2,22,23,-1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,40,AD,1,1,1,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,3,3,0,40,40,1,2,1,24,23,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
0,0,0,3,3,0,AD,40,1,2,2,24,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,40,40,1,2,1,25,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,AD,40,1,2,2,25,25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,40,40,1,1,2,25,26,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,40,AD,1,1,1,26,26,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,3,3,0,40,40,1,2,1,27,26,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
0,0,0,3,3,0,AD,40,1,2,2,27,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,40,40,1,1,1,28,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,3,3,0,AD,40,1,1,1,29,27,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,3,1,0,0,2,2,2,29,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,3,1,0,15,2,1,1,30,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,3,1,15,15,2,2,1,31,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,3,1,30,15,2,1,1,32,28,4,0,0,1,0,B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
0,0,0,4,3,1,40,15,2,2,2,32,29,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
0,0,0,4,3,1,40,30,2,1,1,33,29,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2
0,0,0,5,3,2,0,0,1,2,2,33,30,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
0,0,0,5,3,2,0,15,1,2,2,33,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,3,2,0,30,1,1,1,34,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,3,2,15,30,1,2,2,34,32,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,3,2,15,40,1,2,1,35,32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,5,3,2,30,40,1,1,1,36,32,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
0,0,0,5,3,2,40,40,1,1,1,37,32,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,3,2,AD,40,1,1,2,37,33,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,5,3,2,40,40,1,1,1,38,33,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,3,2,AD,40,1,2,2,38,34,4,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
0,0,0,5,3,2,40,40,1,1,1,39,34,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,3,2,AD,40,1,2,1,40,34,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,0,0,0,0,0,2,1,2,40,35,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,0,0,0,0,15,2,1,2,40,36,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,0,0,0,0,30,2,1,2,40,37,3,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1,0,1,0,0,0,0,40,2,1,2,40,38,2,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,1,0,1,-1,0,0,1,1,1,41,38,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,1,0,1,-1,15,0,1,1,1,42,38,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,0,1,-1,30,0,1,2,2,42,39,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,-1,30,15,1,1,1,43,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,1,-1,40,15,1,2,1,44,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,1,1,0,0,0,2,2,2,44,40,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,0,15,2,1,1,45,40,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,0,1,1,1,0,15,15,2,1,2,45,41,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,15,30,2,2,1,46,41,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,1,1,0,30,30,2,1,2,46,42,4,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,1,1,1,0,30,40,2,1,1,47,42,5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,40,40,2,2,1,48,42,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1,0,AD,40,2,2,1,49,42,7,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1,0,1,2,1,1,0,0,1,1,1,50,42,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,1,1,15,0,1,1,1,51,42,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,0,1,2,1,1,30,0,1,2,2,51,43,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,1,1,30,15,1,2,1,52,43,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,1,1,40,15,1,1,1,53,43,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,3,1,2,0,0,2,1,2,53,44,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,3,1,2,0,15,2,1,2,53,45,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1,0,1,3,1,2,0,30,2,1,2,53,46,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,3,1,2,0,40,2,1,2,53,47,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,3,2,1,0,0,1,2,1,54,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,3,2,1,15,0,1,2,2,54,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,3,2,1,15,15,1,1,1,55,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,3,2,1,30,15,1,1,1,56,48,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,1,3,2,1,40,15,1,1,1,57,48,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,2,2,0,0,2,2,2,57,49,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,2,2,0,15,2,2,2,57,50,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,2,2,0,30,2,1,2,57,51,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1,0,1,4,2,2,0,40,2,2,2,57,52,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,4,3,1,0,0,1,1,1,58,52,7,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
1,0,1,4,3,1,15,0,1,2,1,59,52,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,3,1,30,0,1,1,2,59,53,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,3,1,30,15,1,1,2,59,54,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
1,0,1,4,3,1,30,30,1,1,2,59,55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,3,1,30,40,1,1,2,59,56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,1,4,4,0,0,0,2,2,1,60,56,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,4,0,15,0,2,1,2,60,57,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
1,0,1,4,4,0,15,15,2,1,2,60,58,2,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,4,0,15,30,2,1,2,60,59,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
1,0,1,4,4,0,15,40,2,2,2,60,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,1,4,5,-1,0,0,1,1,1,61,60,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
1,0,1,4,5,-1,15,0,1,1,2,61,61,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,5,-1,15,15,1,1,2,61,62,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,4,5,-1,15,30,1,1,1,62,62,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1,0,1,4,5,-1,30,30,1,1,2,62,63,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,4,5,-1,30,40,1,2,1,63,63,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1
1,0,1,4,5,-1,40,40,1,1,1,64,63,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
